ano,codigo_municipio,nome_municipio,uf,taxa_aprovacao_fund,taxa_reprovacao_fund,taxa_abandono_fund,taxa_abandono_med
2023,1718899,Santa Rita do Tocantins,TO,98.1,1.6,0.3,0
2023,1718907,Santa Rosa do Tocantins,TO,93.2,6.3,0.5,0.6
2023,1719004,Santa Tereza do Tocantins,TO,98.3,1.1,0.6,0
2023,1720002,Santa Terezinha do Tocantins,TO,98.2,1.8,0,0
2023,1720101,São Bento do Tocantins,TO,94.4,5.6,0,0
2023,1720150,São Félix do Tocantins,TO,97.8,2,0.2,1.9
2023,1720200,São Miguel do Tocantins,TO,91.4,8.1,0.5,4.5
2023,1720259,São Salvador do Tocantins,TO,98.8,0.8,0.4,0
2023,1720309,São Sebastião do Tocantins,TO,99.7,0.3,0,4.5
2023,1720499,São Valério,TO,100,0,0,0
2023,1720655,Silvanópolis,TO,95.2,4.7,0.1,0.9
2023,1720804,Sítio Novo do Tocantins,TO,94.7,4.4,0.9,7.8
2023,1720853,Sucupira,TO,98.1,1.5,0.4,0
2023,1720903,Taguatinga,TO,87.3,11.1,1.6,4.4
2023,1720937,Taipas do Tocantins,TO,88.1,11.3,0.6,7.7
2023,1720978,Talismã,TO,98.8,1.2,0,2.4
2023,1721000,Palmas,TO,99.4,0.6,0,1.7
2023,1721109,Tocantínia,TO,90,4.8,5.2,11
2023,1721208,Tocantinópolis,TO,96.4,2,1.6,3.2
2023,1721257,Tupirama,TO,99.6,0.4,0,0
2023,1721307,Tupiratins,TO,95.1,3.4,1.5,4
2023,1722081,Wanderlândia,TO,98.5,1.4,0.1,0
2023,1722107,Xambioá,TO,97.7,1.7,0.6,4.2
2023,2100055,Açailândia,MA,97.3,2.3,0.4,1.2
2023,2100105,Afonso Cunha,MA,96.8,1.6,1.6,6.5
2023,2100154,Água Doce do Maranhão,MA,94.1,4.5,1.4,0.8
2023,2100204,Alcântara,MA,93.5,5.8,0.7,6.9
2023,2100303,Aldeias Altas,MA,85.7,12.1,2.2,6.4
2023,2100402,Altamira do Maranhão,MA,96,2.8,1.2,8.5
2023,2100436,Alto Alegre do Maranhão,MA,94.4,4.3,1.3,2.7
2023,2100477,Alto Alegre do Pindaré,MA,99.6,0.4,0,5.8
2023,2100501,Alto Parnaíba,MA,97.1,1.7,1.2,0
2023,2100550,Amapá do Maranhão,MA,96.2,2.2,1.6,2.6
2023,2100600,Amarante do Maranhão,MA,89.1,5.9,5,9.5
2023,2100709,Anajatuba,MA,91.5,6.6,1.9,4.4
2023,2100808,Anapurus,MA,91,6.7,2.3,1.9
2023,2100832,Apicum-Açu,MA,93.5,4.5,2,2.7
2023,2100873,Araguanã,MA,98,0.9,1.1,5.5
2023,2100907,Araioses,MA,87.2,9.5,3.3,7
2023,2100956,Arame,MA,92,3.3,4.7,11.7
2023,2101004,Arari,MA,98,1.7,0.3,3.7
2023,2101103,Axixá,MA,95.7,4,0.3,0.1
2023,2101202,Bacabal,MA,99,0.9,0.1,3.1
2023,2101251,Bacabeira,MA,95,4.5,0.5,1.4
2023,2101301,Bacuri,MA,96.6,2.6,0.8,3.2
2023,2101350,Bacurituba,MA,99.9,0.1,0,4.8
2023,2101400,Balsas,MA,93.6,6.1,0.3,1.2
2023,2101509,Barão de Grajaú,MA,98.3,1.3,0.4,7.9
2023,2101608,Barra do Corda,MA,93.6,4.4,2,3.4
2023,2101707,Barreirinhas,MA,97.6,1.6,0.8,5.6
2023,2101731,Belágua,MA,94.5,3.7,1.8,8.9
2023,2101772,Bela Vista do Maranhão,MA,96.3,2.8,0.9,11.7
2023,2101806,Benedito Leite,MA,94.9,4.1,1,1
2023,2101905,Bequimão,MA,96.7,2.4,0.9,4.6
2023,2101939,Bernardo do Mearim,MA,94.5,5,0.5,0.4
2023,2101970,Boa Vista do Gurupi,MA,96.6,2,1.4,9.6
2023,2102002,Bom Jardim,MA,91.9,6.4,1.7,11.1
2023,2102036,Bom Jesus das Selvas,MA,98.2,0.8,1,5.3
2023,2102077,Bom Lugar,MA,100,0,0,9.5
2023,2102101,Brejo,MA,98.3,1.3,0.4,1
2023,2102150,Brejo de Areia,MA,92.9,4.8,2.3,11.1
2023,2102200,Buriti,MA,94.4,4,1.6,1.1
2023,2102309,Buriti Bravo,MA,98.3,1.4,0.3,0.1
2023,2102325,Buriticupu,MA,97.6,1.7,0.7,3.6
2023,2102358,Buritirana,MA,93.6,5.2,1.2,5.5
2023,2102374,Cachoeira Grande,MA,94.6,4,1.4,3
2023,2102408,Cajapió,MA,97.1,1.5,1.4,4.3
2023,2102507,Cajari,MA,88.2,10,1.8,0
2023,2102556,Campestre do Maranhão,MA,98.5,1.3,0.2,3.5
2023,2102606,Cândido Mendes,MA,97.1,1.6,1.3,4.9
2023,2102705,Cantanhede,MA,92.9,5.5,1.6,2
2023,2102754,Capinzal do Norte,MA,96.3,2.9,0.8,1.3
2023,2102804,Carolina,MA,91.1,6.1,2.8,0.6
2023,2102903,Carutapera,MA,96.7,2.9,"0,4",5.8
2023,2103000,Caxias,MA,92.4,5.9,1.7,3.5
2023,2103109,Cedral,MA,96.8,3,0.2,0
2023,2103125,Central do Maranhão,MA,95.7,4.2,0.1,3
2023,2103158,Centro do Guilherme,MA,98.7,0.9,0.4,5.4
2023,2103174,Centro Novo do Maranhão,MA,94.8,3.5,1.7,5.7
2023,2103208,Chapadinha,MA,99.1,0.5,0.4,1.3
2023,2103257,Cidelândia,MA,96.8,2.3,0.9,6
2023,2103307,Codó,MA,93.1,5.2,1.7,0.7
2023,2103406,Coelho Neto,MA,89.6,9.8,0.6,2.8
2023,2103505,Colinas,MA,98.2,0.8,1,0.8
2023,2103554,Conceição do Lago-Açu,MA,97.3,1.7,1,1.7
2023,2103604,Coroatá,MA,98,1.4,0.6,1.4
2023,2103703,Cururupu,MA,96,2.8,1.2,8
2023,2103752,Davinópolis,MA,85.4,12.5,2.1,4.7
2023,2103802,Dom Pedro,MA,97.8,1.6,0.6,0.6
2023,2103901,Duque Bacelar,MA,94.7,4.2,1.1,3.8
2023,2104008,Esperantinópolis,MA,96.9,2.2,0.9,1.2
2023,2104057,Estreito,MA,92.8,6.2,1,1.6
2023,2104073,Feira Nova do Maranhão,MA,94.9,4.3,0.8,0
2023,2104081,Fernando Falcão,MA,94.3,4.5,1.2,2.8
2023,2104099,Formosa da Serra Negra,MA,98.4,1.2,0.4,1.6
2023,2104107,Fortaleza dos Nogueiras,MA,98.4,1.6,0,0.3
2023,2104206,Fortuna,MA,98.7,1,0.3,4.6
2023,2104305,Godofredo Viana,MA,99.8,0.2,0,5.8
2023,2104404,Gonçalves Dias,MA,98.4,0.4,1.2,1.3
2023,2104503,Governador Archer,MA,96.9,3,0.1,1.2
2023,2104552,Governador Edison Lobão,MA,94.1,5.3,0.6,4.3
2023,2104602,Governador Eugênio Barros,MA,87.2,9.2,3.6,2.8
2023,2104628,Governador Luiz Rocha,MA,88.6,10.5,0.9,1
2023,2104651,Governador Newton Bello,MA,86.3,11.6,2.1,0.8
2023,2104677,Governador Nunes Freire,MA,93.7,4.6,1.7,0.8
2023,2104701,Graça Aranha,MA,93.4,6.6,0,0
2023,2104800,Grajaú,MA,93,6.4,0.6,3.6
2023,2104909,Guimarães,MA,92.9,6.7,0.4,6.1
2023,2105005,Humberto de Campos,MA,93.9,5.4,0.7,1.9
2023,2105104,Icatu,MA,90.3,8.5,1.2,2.5
2023,2105153,Igarapé do Meio,MA,92.8,5.8,1.4,10.5
2023,2105203,Igarapé Grande,MA,99.4,0.4,0.2,7.2
2023,2105302,Imperatriz,MA,96.9,2.7,0.4,2.7
2023,2105351,Itaipava do Grajaú,MA,96.2,3.1,0.7,3.2
2023,2105401,Itapecuru Mirim,MA,97,2,1,5.2
2023,2105427,Itinga do Maranhão,MA,94.2,5.1,0.7,10.2
2023,2105450,Jatobá,MA,88,9.1,2.9,8.1
2023,2105476,Jenipapo dos Vieiras,MA,86.4,9.9,3.7,7.9
2023,2105500,João Lisboa,MA,95.7,3.2,1.1,3.1
2023,2105609,Joselândia,MA,99.5,0.4,0.1,0.2
2023,2105658,Junco do Maranhão,MA,97.7,2,0.3,5.3
2023,2105708,Lago da Pedra,MA,98,1.5,0.5,3.5
2023,2105807,Lago do Junco,MA,100,0,0,0.8
2023,2105906,Lago Verde,MA,92.5,5.1,2.4,7.3
2023,2105922,Lagoa do Mato,MA,99.7,0.2,0.1,0
2023,2105948,Lago dos Rodrigues,MA,99.1,0.8,0.1,2.2
2023,2105963,Lagoa Grande do Maranhão,MA,97.7,1.2,1.1,4.4
2023,2105989,Lajeado Novo,MA,98.5,1,0.5,0
2023,2106003,Lima Campos,MA,99.8,0.2,0,1
2023,2106102,Loreto,MA,96,2.8,1.2,0
2023,2106201,Luís Domingues,MA,95.4,3.6,1,5.6
2023,2106300,Magalhães de Almeida,MA,94.4,4.2,1.4,9.8
2023,2106326,Maracaçumé,MA,95.5,1.3,3.2,2.5
2023,2106359,Marajá do Sena,MA,96.8,1.6,1.6,2.4
2023,2106375,Maranhãozinho,MA,98.6,1.3,0.1,18.8
2023,2106409,Mata Roma,MA,95.6,2.9,1.5,14.8
2023,2106508,Matinha,MA,96.1,3.5,0.4,0.6
2023,2106607,Matões,MA,92.2,5.3,2.5,10.2
2023,2106631,Matões do Norte,MA,93.8,5.5,0.7,8.8
2023,2106672,Milagres do Maranhão,MA,100,0,0,3.7
2023,2106706,Mirador,MA,96.2,1.9,1.9,1
2023,2106755,Miranda do Norte,MA,99,0.7,0.3,7.1
2023,2106805,Mirinzal,MA,96.1,2.6,1.3,0.9
2023,2106904,Monção,MA,88.2,10,1.8,3.6
2023,2107001,Montes Altos,MA,89.7,6.3,4,7.6
2023,2107100,Morros,MA,97.2,1.3,1.5,4.4
2023,2107209,Nina Rodrigues,MA,96.6,2.7,0.7,3.1
2023,2107258,Nova Colinas,MA,98.7,1.3,0,0
2023,2107308,Nova Iorque,MA,89,6.1,4.9,1.8
2023,2107357,Nova Olinda do Maranhão,MA,95.7,3.4,0.9,0.3
2023,2107407,Olho d'Água das Cunhãs,MA,90.3,8.1,1.6,15.9
2023,2107456,Olinda Nova do Maranhão,MA,96.5,2,1.5,0.7
2023,2107506,Paço do Lumiar,MA,95,4.9,0.1,1.8
2023,2107605,Palmeirândia,MA,94.6,4,1.4,1
2023,2107704,Paraibano,MA,89.7,8.3,2,7.3
2023,2107803,Parnarama,MA,90.4,7.2,2.4,3.8
2023,2107902,Passagem Franca,MA,93.4,5.7,0.9,2.3
2023,2108009,Pastos Bons,MA,98.1,1.5,0.4,0.1
2023,2108058,Paulino Neves,MA,93.9,5.6,0.5,6.9
2023,2108108,Paulo Ramos,MA,96.4,3,0.6,7.2
2023,2108207,Pedreiras,MA,97.4,2.1,0.5,0.3
2023,2108256,Pedro do Rosário,MA,97.4,2.1,0.5,6.7
2023,2108306,Penalva,MA,93.2,5.4,1.4,4.7
2023,2108405,Peri Mirim,MA,96.1,3.7,0.2,0
2023,2108454,Peritoró,MA,94.8,2.8,2.4,7.4
2023,2108504,Pindaré-Mirim,MA,92.9,4.9,2.2,8.2
2023,2108603,Pinheiro,MA,96.6,2.2,1.2,3.1
2023,2108702,Pio XII,MA,93.8,2.9,3.3,1.8
2023,2108801,Pirapemas,MA,94,4,2,2.7
2023,2108900,Poção de Pedras,MA,100,0,0,1.5
2023,2109007,Porto Franco,MA,99.5,0.5,0,1.9
2023,2109056,Porto Rico do Maranhão,MA,96,3.1,0.9,1.1
2023,2109106,Presidente Dutra,MA,94.6,4.4,1,1.3
2023,2109205,Presidente Juscelino,MA,91.3,7.6,1.1,3.5
2023,2109239,Presidente Médici,MA,97,3,0,1.7
2023,2109270,Presidente Sarney,MA,99.7,0.1,0.2,13.1
2023,2109304,Presidente Vargas,MA,94.1,4.1,1.8,2.1
2023,2109403,Primeira Cruz,MA,94,4,2,0
2023,2109452,Raposa,MA,97.2,2.7,0.1,5.7
2023,2109502,Riachão,MA,97.9,1.3,0.8,0
2023,2109551,Ribamar Fiquene,MA,93.8,4.1,2.1,0
2023,2109601,Rosário,MA,95.2,4,0.8,2.2
2023,2109700,Sambaíba,MA,98.5,0.1,1.4,0.5
2023,2109759,Santa Filomena do Maranhão,MA,91.6,6.7,1.7,0
2023,2109809,Santa Helena,MA,94.6,2.4,3,4.9
2023,2109908,Santa Inês,MA,94.9,3.6,1.5,3.6
2023,2110005,Santa Luzia,MA,97.2,2.4,0.4,3.2
2023,2110039,Santa Luzia do Paruá,MA,97,2.1,0.9,4.6
2023,2110104,Santa Quitéria do Maranhão,MA,98.4,0.1,1.5,3.2
2023,2110203,Santa Rita,MA,98.1,1.2,0.7,1.8
2023,2110237,Santana do Maranhão,MA,98.9,0.8,0.3,1.6
2023,2110278,Santo Amaro do Maranhão,MA,89.8,7.3,2.9,3.8
2023,2110302,Santo Antônio dos Lopes,MA,97.2,2.4,0.4,7
2023,2110401,São Benedito do Rio Preto,MA,97,1.5,1.5,0.9
2023,2110500,São Bento,MA,95.4,3.9,0.7,2.1
2023,2110609,São Bernardo,MA,97.2,2.3,0.5,2.5
2023,2110658,São Domingos do Azeitão,MA,94.3,5.7,0,1.2
2023,2110708,São Domingos do Maranhão,MA,96.3,3.1,0.6,0.2
2023,2110807,São Félix de Balsas,MA,86.1,12.7,1.2,6.2
2023,2110856,São Francisco do Brejão,MA,92.1,7.2,0.7,1.2
2023,2110906,São Francisco do Maranhão,MA,97.5,2.5,0,0
2023,2111003,São João Batista,MA,91.4,6.1,2.5,0
2023,2111029,São João do Carú,MA,95.1,3.1,1.8,0
2023,2111052,São João do Paraíso,MA,97.5,1.6,0.9,3.2
2023,2111078,São João do Soter,MA,95.4,3.8,0.8,13
2023,2111102,São João dos Patos,MA,95.7,3.3,1,0.7
2023,2111201,São José de Ribamar,MA,98.2,1.6,0.2,2.5
2023,2111250,São José dos Basílios,MA,89.3,8.1,2.6,4.8
2023,2111300,São Luís,MA,97.3,2,0.7,1.4
2023,2111409,São Luís Gonzaga do Maranhão,MA,91.6,7.8,0.6,5.9
2023,2111508,São Mateus do Maranhão,MA,95.7,3.2,1.1,5.6
2023,2111532,São Pedro da Água Branca,MA,93.5,5.8,0.7,0
2023,2111573,São Pedro dos Crentes,MA,98.9,0.5,0.6,0
2023,2111607,São Raimundo das Mangabeiras,MA,94.6,4.8,0.6,0.7
2023,2111631,São Raimundo do Doca Bezerra,MA,88.3,9.5,2.2,13.9
2023,2111672,São Roberto,MA,86.4,12.4,1.2,2.9
2023,2111706,São Vicente Ferrer,MA,95.3,3.4,1.3,0.9
2023,2111722,Satubinha,MA,96.4,2.8,0.8,5.7
2023,2111748,Senador Alexandre Costa,MA,96.3,2,1.7,4.4
2023,2111763,Senador La Rocque,MA,90.4,7.6,2,1.9
2023,2111789,Serrano do Maranhão,MA,97,2,1,12.3
2023,2111805,Sítio Novo,MA,94.9,3.9,1.2,2.7
2023,2111904,Sucupira do Norte,MA,95.9,3.2,0.9,4.8
2023,2111953,Sucupira do Riachão,MA,97.3,0.9,1.8,0.5
2023,2112001,Tasso Fragoso,MA,92.9,5.5,1.6,1.9
2023,2112100,Timbiras,MA,93.7,4.6,1.7,1.4
2023,2112209,Timon,MA,99.6,0.3,0.1,4.3
2023,2112233,Trizidela do Vale,MA,98.4,1.4,0.2,0.2
2023,2112274,Tufilândia,MA,97.7,1.6,0.7,4.3
2023,2112308,Tuntum,MA,97.2,2.1,0.7,7.7
2023,2112407,Turiaçu,MA,98.5,1.1,0.4,1.1
2023,2112456,Turilândia,MA,96.1,2.1,1.8,18.3
2023,2112506,Tutóia,MA,90.3,7.9,1.8,8.2
2023,2112605,Urbano Santos,MA,98.5,1.1,0.4,6.7
2023,2112704,Vargem Grande,MA,100,0,0,9.9
2023,2112803,Viana,MA,96.1,3,0.9,5.8
2023,2112852,Vila Nova dos Martírios,MA,94.5,4,1.5,0
2023,2112902,Vitória do Mearim,MA,98.3,0.9,0.8,2.7
2023,2113009,Vitorino Freire,MA,95.2,3.5,1.3,3.5
2023,2114007,Zé Doca,MA,93.8,3.8,2.4,3.9
2023,2200053,Acauã,PI,99.9,0.1,0,0.9
2023,2200103,Agricolândia,PI,99.2,0.2,0.6,0
2023,2200202,Água Branca,PI,99.7,0.3,0,0.2
2023,2200251,Alagoinha do Piauí,PI,96.9,1.7,1.4,1.9
2023,2200277,Alegrete do Piauí,PI,99.3,0.5,0.2,3.4
2023,2200301,Alto Longá,PI,99.3,0.6,0.1,9.3
2023,2200400,Altos,PI,99.7,0.1,0.2,0.6
2023,2200459,Alvorada do Gurguéia,PI,95.8,1.7,2.5,0.5
2023,2200509,Amarante,PI,97.6,2.1,0.3,4.8
2023,2200608,Angical do Piauí,PI,99.8,0.2,0,0.8
2023,2200707,Anísio de Abreu,PI,99.9,0.1,0,0.3
2023,2200806,Antônio Almeida,PI,100,0,0,10.4
2023,2200905,Aroazes,PI,94.3,5,0.7,2.1
2023,2200954,Aroeiras do Itaim,PI,100,0,0,1.4
2023,2201002,Arraial,PI,94.6,5.2,0.2,2.3
2023,2201051,Assunção do Piauí,PI,94.6,4.4,1,3.8
2023,2201101,Avelino Lopes,PI,98.5,1.5,0,0.5
2023,2201150,Baixa Grande do Ribeiro,PI,98.2,1.6,0.2,4.3
2023,2201176,Barra D'Alcântara,PI,96.9,3.1,0,3.7
2023,2201200,Barras,PI,97.5,2,0.5,2.5
2023,2201309,Barreiras do Piauí,PI,79.6,15.1,5.3,0
2023,2201408,Barro Duro,PI,95.4,2.6,2,7.2
2023,2201507,Batalha,PI,99.2,0.2,0.6,2.4
2023,2201556,Bela Vista do Piauí,PI,99.2,0.8,0,2
2023,2201572,Belém do Piauí,PI,100,0,0,4.8
2023,2201606,Beneditinos,PI,99.2,0.6,0.2,0.8
2023,2201705,Bertolínia,PI,89.8,9,1.2,0.8
2023,2201739,Betânia do Piauí,PI,90.7,8.3,1,2.9
2023,2201770,Boa Hora,PI,97.2,2.5,0.3,0.2
2023,2201804,Bocaina,PI,99.7,0.3,0,1.1
2023,2201903,Bom Jesus,PI,99.3,0.2,0.5,1.3
2023,2201919,Bom Princípio do Piauí,PI,97.6,0.9,1.5,0.5
2023,2201929,Bonfim do Piauí,PI,94.8,4.3,0.9,0
2023,2201945,Boqueirão do Piauí,PI,97.2,2.6,0.2,2.8
2023,2201960,Brasileira,PI,99.4,0.4,0.2,1.1
2023,2201988,Brejo do Piauí,PI,99.4,0.6,0,0.7
2023,2202000,Buriti dos Lopes,PI,98.6,0.9,0.5,6.2
2023,2202026,Buriti dos Montes,PI,100,0,0,2.6
2023,2202059,Cabeceiras do Piauí,PI,99.7,0.3,0,2.3
2023,2202075,Cajazeiras do Piauí,PI,100,0,0,4.2
2023,2202083,Cajueiro da Praia,PI,100,0,0,0
2023,2202091,Caldeirão Grande do Piauí,PI,100,0,0,5.8
2023,2202109,Campinas do Piauí,PI,92.7,6.3,1,0
2023,2202117,Campo Alegre do Fidalgo,PI,86.2,12.3,1.5,1.9
2023,2202133,Campo Grande do Piauí,PI,100,0,0,0
2023,2202174,Campo Largo do Piauí,PI,98.3,0.9,0.8,0.7
2023,2202208,Campo Maior,PI,99.6,0.3,0.1,0.7
2023,2202251,Canavieira,PI,96,3.8,0.2,0
2023,2202307,Canto do Buriti,PI,95,3.9,1.1,2.9
2023,2202406,Capitão de Campos,PI,96.4,3,0.6,12.9
2023,2202455,Capitão Gervásio Oliveira,PI,98.3,1.5,0.2,2.9
2023,2202505,Caracol,PI,84.2,10.2,5.6,3.9
2023,2202539,Caraúbas do Piauí,PI,86.4,11.2,2.4,4.9
2023,2202554,Caridade do Piauí,PI,98.9,0.7,0.4,2.8
2023,2202604,Castelo do Piauí,PI,96.6,3.4,0,0.1
2023,2202653,Caxingó,PI,88.8,8.9,2.3,5.4
2023,2202703,Cocal,PI,98,1.9,0.1,3.6
2023,2202711,Cocal de Telha,PI,96.4,3.6,0,0.9
2023,2202729,Cocal dos Alves,PI,99.8,0,0.2,0
2023,2202737,Coivaras,PI,97.6,1.4,1,0
2023,2202752,Colônia do Gurguéia,PI,91.3,7.3,1.4,1.8
2023,2202778,Colônia do Piauí,PI,99.3,0.7,0,0
2023,2202802,Conceição do Canindé,PI,92.2,7.8,0,2
2023,2202851,Coronel José Dias,PI,91.8,7.9,0.3,2.9
2023,2202901,Corrente,PI,95.8,2.8,1.4,1.6
2023,2203008,Cristalândia do Piauí,PI,97.3,1.6,1.1,4.6
2023,2203107,Cristino Castro,PI,79.3,18.4,2.3,0
2023,2203206,Curimatá,PI,99.2,0.2,0.6,2
2023,2203230,Currais,PI,91.3,6.9,1.8,0
2023,2203255,Curralinhos,PI,99,0.3,0.7,2.4
2023,2203271,Curral Novo do Piauí,PI,99,0.1,0.9,2
2023,2203305,Demerval Lobão,PI,100,0,0,3.4
2023,2203354,Dirceu Arcoverde,PI,96.7,2,1.3,4.3
2023,2203404,Dom Expedito Lopes,PI,99.8,0.2,0,1.1
2023,2203420,Domingos Mourão,PI,100,0,0,0
2023,2203453,Dom Inocêncio,PI,100,0,0,0
2023,2203503,Elesbão Veloso,PI,97.6,2.2,0.2,0
2023,2203602,Eliseu Martins,PI,97.6,2.2,0.2,0.7
2023,2203701,Esperantina,PI,99.1,0.6,0.3,2.3
2023,2203750,Fartura do Piauí,PI,89.4,5.8,4.8,2.2
2023,2203800,Flores do Piauí,PI,86.3,12,1.7,0.8
2023,2203859,Floresta do Piauí,PI,100,0,0,2.2
2023,2203909,Floriano,PI,96.4,3.3,0.3,0.7
2023,2204006,Francinópolis,PI,97.8,2.2,0,2.2
2023,2204105,Francisco Ayres,PI,91.1,7.7,1.2,0.7
2023,2204154,Francisco Macedo,PI,100,0,0,3.7
2023,2204204,Francisco Santos,PI,96.7,1.9,1.4,2.2
2023,2204303,Fronteiras,PI,96.9,2.8,0.3,5.4
2023,2204352,Geminiano,PI,98.2,1,0.8,2.3
2023,2204402,Gilbués,PI,88.6,3.6,7.8,3.6
2023,2204501,Guadalupe,PI,93.6,6.1,0.3,0
2023,2204550,Guaribas,PI,99.3,0.1,0.6,0
2023,2204600,Hugo Napoleão,PI,99.8,0.2,0,2.8
2023,2204659,Ilha Grande,PI,96.4,3.2,0.4,0
2023,2204709,Inhuma,PI,99.9,0.1,0,0.2
2023,2204808,Ipiranga do Piauí,PI,99.9,0.1,0,5.1
2023,2204907,Isaías Coelho,PI,98.8,1.1,0.1,0
2023,2205003,Itainópolis,PI,98.8,1.2,0,1
2023,2205102,Itaueira,PI,94.6,0.9,4.5,2.3
2023,2205151,Jacobina do Piauí,PI,98.5,1.5,0,0
2023,2205201,Jaicós,PI,97.7,2.3,0,4.7
2023,2205250,Jardim do Mulato,PI,97.7,0.6,1.7,1.7
2023,2205276,Jatobá do Piauí,PI,100,0,0,0
2023,2205300,Jerumenha,PI,93.5,4.8,1.7,0
2023,2205359,João Costa,PI,92.7,6.5,0.8,0.8
2023,2205409,Joaquim Pires,PI,97.7,2.2,0.1,3.2
2023,2205458,Joca Marques,PI,94.2,3.5,2.3,0
2023,2205508,José de Freitas,PI,97.1,2.3,0.6,1.9
2023,2205516,Juazeiro do Piauí,PI,91.8,8.2,0,0.4
2023,2205524,Júlio Borges,PI,96.3,2.2,1.5,5.1
2023,2205532,Jurema,PI,97.5,1.5,1,3.6
2023,2205540,Lagoinha do Piauí,PI,94.3,4.6,1.1,0
2023,2205557,Lagoa Alegre,PI,99.7,0,0.3,9.6
2023,2205565,Lagoa do Barro do Piauí,PI,92.5,7.2,0.3,1.9
2023,2205573,Lagoa de São Francisco,PI,98.2,1.5,0.3,5.5
2023,2205581,Lagoa do Piauí,PI,84.4,15.6,0,1.2
2023,2205599,Lagoa do Sítio,PI,99.7,0,0.3,0.6
2023,2205607,Landri Sales,PI,98.9,0.1,1,1.1
2023,2205706,Luís Correia,PI,93.3,5.6,1.1,1.5
2023,2205805,Luzilândia,PI,89.6,7.2,3.2,1.4
2023,2205854,Madeiro,PI,98.1,1.5,0.4,0.8
2023,2205904,Manoel Emídio,PI,99,0.4,0.6,0
2023,2205953,Marcolândia,PI,100,0,0,0.3
2023,2206001,Marcos Parente,PI,95.1,3.5,1.4,0.6
2023,2206050,Massapê do Piauí,PI,91.4,7.6,1,0
2023,2206100,Matias Olímpio,PI,94.5,4.6,0.9,7
2023,2206209,Miguel Alves,PI,85.8,13.8,0.4,1.9
2023,2206308,Miguel Leão,PI,85.5,12.9,1.6,0
2023,2206357,Milton Brandão,PI,95.9,3.5,0.6,6.6
2023,2206407,Monsenhor Gil,PI,88.4,10.8,0.8,1.5
2023,2206506,Monsenhor Hipólito,PI,99.9,0,0.1,0
2023,2206605,Monte Alegre do Piauí,PI,91.3,7.8,0.9,1.1
2023,2206654,Morro Cabeça no Tempo,PI,94.4,3,2.6,0.7
2023,2206670,Morro do Chapéu do Piauí,PI,89.2,9.9,0.9,5.4
2023,2206696,Murici dos Portelas,PI,80.7,14.3,5,4.6
2023,2206704,Nazaré do Piauí,PI,98.9,0.7,0.4,3
2023,2206720,Nazária,PI,94.5,4.7,0.8,3.5
2023,2206753,Nossa Senhora de Nazaré,PI,99.7,0,0.3,0
2023,2206803,Nossa Senhora dos Remédios,PI,96.1,1.9,2,3
2023,2206902,Novo Oriente do Piauí,PI,93.7,5,1.3,2.1
2023,2206951,Novo Santo Antônio,PI,97.4,2.6,0,0
2023,2207009,Oeiras,PI,99.8,0.2,0,1.3
2023,2207108,Olho D'Água do Piauí,PI,99.7,0,0.3,0
2023,2207207,Padre Marcos,PI,99.6,0.4,0,1.5
2023,2207306,Paes Landim,PI,93.6,5.2,1.2,4.7
2023,2207355,Pajeú do Piauí,PI,100,0,0,0
2023,2207405,Palmeira do Piauí,PI,98.8,1.2,0,7.9
2023,2207504,Palmeirais,PI,96.3,3.7,0,1.5
2023,2207553,Paquetá,PI,96.8,1.6,1.6,4.2
2023,2207603,Parnaguá,PI,92.3,5.9,1.8,1.7
2023,2207702,Parnaíba,PI,96.8,2.6,0.6,1.7
2023,2207751,Passagem Franca do Piauí,PI,93.9,4.4,1.7,2
2023,2207777,Patos do Piauí,PI,100,0,0,0.5
2023,2207793,Pau D'Arco do Piauí,PI,100,0,0,0
2023,2207801,Paulistana,PI,93.3,6.6,0.1,4.4
2023,2207850,Pavussu,PI,91.7,6.6,1.7,0
2023,2207900,Pedro II,PI,99,0.7,0.3,4.6
2023,2207934,Pedro Laurentino,PI,90.3,7.3,2.4,1
2023,2207959,Nova Santa Rita,PI,96.6,2.7,0.7,2.5
2023,2208007,Picos,PI,96.2,2.5,1.3,1.5
2023,2208106,Pimenteiras,PI,94.9,4.8,0.3,0.8
2023,2208205,Pio IX,PI,99.1,0.1,0.8,6.9
2023,2208304,Piracuruca,PI,100,0,0,0.2
2023,2208403,Piripiri,PI,96.9,3,0.1,2
2023,2208502,Porto,PI,99.6,0.4,0,2.5
2023,2208551,Porto Alegre do Piauí,PI,99.7,0,0.3,0
2023,2208601,Prata do Piauí,PI,95,3.7,1.3,3.8
2023,2208650,Queimada Nova,PI,95.8,3.5,0.7,7.4
2023,2208700,Redenção do Gurguéia,PI,93.8,4,2.2,0.7
2023,2208809,Regeneração,PI,93.6,5.7,0.7,8.7
2023,2208858,Riacho Frio,PI,92.4,6.1,1.5,0.6
2023,2208874,Ribeira do Piauí,PI,97,2.1,0.9,1.1
2023,2208908,Ribeiro Gonçalves,PI,98.1,1.1,0.8,0.8
2023,2209005,Rio Grande do Piauí,PI,100,0,0,6
2023,2209104,Santa Cruz do Piauí,PI,99,0.7,0.3,0.9
2023,2209153,Santa Cruz dos Milagres,PI,89.5,9.5,1,6.8
2023,2209203,Santa Filomena,PI,96.6,2.7,0.7,1.2
2023,2209302,Santa Luz,PI,94.4,2.6,3,0
